MR,ML,SU,Microphone,Eye,ECG,PressureSensor
-0.33084,0.21127,0.27886,-0.00053334,0.00089169,0.12161,
-0.1579,0.29047,0.40575,-0.00053704,0.00058234,0.12192,
-0.14901,0.47695,0.42199,-0.00053215,0.00050879,0.12225,
-0.16396,0.62114,0.33399,-0.00053585,0.00044501,0.12254,
0.018162,0.59414,0.14323,-0.00055015,0.0004133,0.12281,
0.32396,0.42956,-0.097159,-0.00055408,0.00047398,0.12311,
0.4441,0.27774,-0.26389,-0.00054109,0.00061262,0.12343,
0.26009,0.22775,-0.27149,-0.00053096,0.00072289,0.12379,
-0.014828,0.22625,-0.18037,-0.00053453,0.00082648,0.12413,
-0.15257,0.15914,-0.13593,-0.00053632,0.00074542,0.12451,
-0.1538,-0.0015806,-0.19716,-0.00053513,0.00049889,0.12487,
-0.11474,-0.11294,-0.28122,-0.00052655,0.00016248,0.12521,
-0.052659,0.02228,-0.29329,-0.00052917,9.21E-05,0.12547,
0.042343,0.3876,-0.24951,-0.00054169,0.00021434,0.12571,
0.13626,0.6975,-0.23081,-0.00053477,0.00056577,0.1259,
0.20692,0.7191,-0.26646,-0.00053084,0.0012484,0.12598,
0.25571,0.52889,-0.31435,-0.00054014,0.0018091,0.12586,
0.25055,0.30573,-0.31914,-0.00053489,0.0019215,0.12567,
0.17101,0.022986,-0.24358,-0.00053406,0.0020404,0.12539,
0.074727,-0.41086,-0.080319,-0.00053799,0.0019563,0.12494,
0.0061719,-0.79573,0.12149,-0.00053418,0.0014232,0.12449,
-0.086191,-0.74936,0.27737,-0.00053155,0.00087345,0.12412,
-0.24024,-0.24348,0.35073,-0.00054359,0.00067842,0.12376,
-0.39511,0.26596,0.36708,-0.00054801,0.00095367,0.12333,
-0.50446,0.41754,0.32295,-0.00053334,0.0011082,0.12286,
-0.60529,0.37483,0.16739,-0.00053167,0.00066876,0.12242,
-0.68515,0.43571,-0.077091,-0.00054336,0.00027907,0.12198,
-0.60613,0.51742,-0.26901,-0.00053763,0.00023031,0.12153,
-0.26871,0.37762,-0.29045,-0.00053358,0.00045133,0.12105,
0.20437,0.072689,-0.16415,-0.00054359,0.00069118,0.12058,
0.5323,-0.1857,0.010761,-0.00055242,0.00055099,0.12018,
0.54466,-0.38885,0.15542,-0.00054622,0.00029731,0.11987,
0.35503,-0.60414,0.21812,-0.00054109,0.00044262,0.11962,
0.20763,-0.74434,0.18717,-0.00054801,0.00071537,0.11938,
0.15869,-0.76512,0.13204,-0.00054932,0.00059092,0.11913,
0.036993,-0.81911,0.14119,-0.00053549,0.00047445,0.11891,
-0.22974,-0.94387,0.19171,-0.00054634,0.00052476,0.11872,
-0.43355,-0.89539,0.16498,-0.00055861,0.00049436,0.11853,
-0.37681,-0.55955,0.012865,-0.0005517,0.00042665,0.11832,
-0.16195,-0.21432,-0.17345,-0.00055742,0.00051665,0.11814,
0.0090138,-0.091136,-0.27856,-0.00055456,0.00076306,0.11789,
0.13375,0.0027415,-0.26988,-0.00054276,0.00088084,0.11757,
0.27289,0.27483,-0.17912,-0.00054467,0.00055242,0.11718,
0.3391,0.4631,-0.059166,-0.00055492,0.00015736,0.11677,
0.30912,0.20687,0.02728,-0.0005641,-0.0001266,0.1164,
0.40079,-0.28681,0.048764,-0.00055766,1.82E-05,0.11614,
0.70661,-0.42909,0.042301,-0.00055134,0.00044298,0.11598,
0.89952,-0.06578,0.056396,-0.00056231,0.00053906,0.11586,
0.66839,0.31466,0.078779,-0.00057006,0.00075316,0.11575,
0.22278,0.25907,0.076362,-0.00055683,0.00090384,0.11565,
0.0033344,-0.1164,0.069076,-0.0005542,0.00067008,0.1155,
0.081993,-0.42388,0.098378,-0.00055611,0.00039709,0.11537,
0.18101,-0.54308,0.1508,-0.00056601,0.00076449,0.11525,
0.12276,-0.6011,0.17051,-0.00055528,0.00099933,0.11511,
-0.042716,-0.59828,0.13149,-0.00055122,0.001026,0.11498,
-0.23608,-0.38596,0.058033,-0.00055742,0.001168,0.1148,
-0.40515,0.029118,-0.013155,-0.00056624,0.00098443,0.11462,
-0.44595,0.44759,-0.061693,-0.00057244,0.00042081,0.11444,
-0.28042,0.73997,-0.079821,-0.00056052,-5.47E-05,0.11427,
-0.0032655,0.90419,-0.061785,-0.0005523,-0.00029397,0.11413,
0.1772,0.88593,-0.0065455,-0.00055671,-0.00032449,0.11397,
0.14267,0.59229,0.068738,-0.00055981,-0.00015557,0.11383,
-0.043814,0.10146,0.12414,-0.00055897,0.00022459,0.11373,
-0.21204,-0.33004,0.12156,-0.00055838,0.00046837,0.11366,
-0.22273,-0.50039,0.064551,-0.0005542,0.00052667,0.1136,
-0.082035,-0.41077,0.0031212,-0.00055993,0.00066721,0.11356,
0.070661,-0.19771,-0.015813,-0.00055945,0.0010029,0.1135,
0.11769,0.012286,0.00069785,-0.00056815,0.0016018,0.11345,
0.059902,0.17666,-0.00014424,-0.00056577,0.002084,0.11342,
-0.066888,0.28239,-0.054474,-0.00055778,0.0022457,0.1134,
-0.25555,0.25869,-0.12773,-0.00056052,0.00221,0.11336,
-0.44334,0.027605,-0.13554,-0.00056672,0.0023619,0.11329,
-0.50263,-0.35548,-0.034404,-0.00056815,0.0020756,0.11322,
-0.40549,-0.69869,0.12296,-0.00056136,0.0014881,0.11315,
-0.27543,-0.80895,0.24433,-0.0005604,0.0010873,0.1131,
-0.20932,-0.58084,0.28701,-0.00055754,0.00084436,0.11307,
-0.16728,-0.050945,0.26454,-0.00057149,0.00031185,0.11305,
-0.072753,0.5341,0.19976,-0.00056076,-2.13E-05,0.11303,
0.10649,0.84564,0.11317,-0.00055289,0.00033724,0.11303,
0.37657,0.80863,0.037997,-0.00055957,0.0015368,0.11303,
0.66359,0.65171,0.014739,-0.00056195,0.0028836,0.11303,
0.75256,0.50191,0.074661,-0.00054538,0.0032434,0.11304,
0.46722,0.18263,0.21275,-0.00056052,0.0024474,0.11304,
-0.050783,-0.38774,0.33971,-0.00056767,0.0012733,0.11303,
-0.39704,-0.86846,0.30108,-0.00055563,0.00012231,0.113,
-0.3107,-0.85488,0.029651,-0.00056374,-0.00064659,0.11296,
0.064332,-0.39545,-0.34722,-0.00056016,-0.00048256,0.11292,
0.38526,0.096948,-0.64057,-0.00056338,0.00017953,0.11291,
0.50279,0.32983,-0.79676,-0.00056696,0.00046742,0.11291,
0.54174,0.31533,-0.86589,-0.00057006,0.00039434,0.11291,
0.62656,0.16038,-0.85124,-0.00057006,0.00062633,0.11292,
0.70016,-0.089602,-0.72895,-0.00056016,0.0012646,0.11293,
0.65951,-0.36675,-0.5578,-0.00055826,0.0015826,0.11293,
0.49787,-0.52755,-0.42429,-0.00056374,0.0016686,0.11292,
0.25547,-0.50487,-0.31079,-0.00057065,0.0015419,0.11292,
-0.0060376,-0.41419,-0.13028,-0.00056338,0.00088716,0.11292,
-0.1673,-0.38522,0.13984,-0.00056958,0.00024712,0.11291,
-0.16796,-0.37152,0.43614,-0.00057542,-5.04E-05,0.1129,
-0.13267,-0.26527,0.66637,-0.00057685,-0.00016308,0.1129,
-0.20482,-0.10491,0.72299,-0.00057328,-0.00012791,0.11289,
-0.32502,0.015658,0.51546,-0.00056815,0.00010681,0.11287,
-0.35144,0.15598,0.072993,-0.00056159,0.00035262,0.11285,
-0.30088,0.41201,-0.42555,-0.00057304,0.00043142,0.11282,
-0.28351,0.64746,-0.77438,-0.00057781,0.00025833,0.11282,
-0.29591,0.61543,-0.87137,-0.00057006,7.68E-05,0.11282,
-0.26642,0.34186,-0.73727,-0.00057852,0.00043619,0.11281,
-0.22377,0.1099,-0.46655,-0.00058186,0.00095594,0.11279,
-0.24068,0.035944,-0.16206,-0.00056911,0.0010005,0.11277,
-0.27641,-0.058604,0.11886,-0.00057149,0.0010895,0.11275,
-0.24853,-0.28294,0.34963,-0.00057721,0.0013605,0.11273,
-0.20988,-0.44332,0.48005,-0.00058889,0.001495,0.1127,
-0.27672,-0.31267,0.45988,-0.00059009,0.0014943,0.11268,
-0.40853,0.017954,0.31702,-0.00058877,0.0013033,0.11266,
-0.45142,0.20663,0.14857,-0.00059259,0.0011535,0.11263,
-0.40889,0.05367,0.043003,-0.00058258,0.00095475,0.11261,
-0.45689,-0.27119,0.055464,-0.00059438,0.00059175,0.1126,
-0.62961,-0.4366,0.20274,-0.00059259,0.00039768,0.11259,
-0.71759,-0.30682,0.41441,-0.00058544,0.00043523,0.11257,
-0.58963,-0.0052357,0.55389,-0.00059319,0.00047374,0.11254,
-0.38452,0.27529,0.55845,-0.00059795,0.00022399,0.11252,
-0.23361,0.38233,0.4956,-0.00059402,-0.00012267,0.11251,
-0.033398,0.25833,0.43311,-0.00059807,-0.00046217,0.11252,
0.30004,0.072219,0.34345,-0.0006001,-0.00028419,0.11252,
0.55547,0.12781,0.19511,-0.00059855,0.00046694,0.11254,
0.46641,0.43456,0.044444,-0.00061023,0.0010804,0.11256,
0.13103,0.59174,-0.03666,-0.00061762,0.0011411,0.11256,
-0.041666,0.33971,-0.05318,-0.00060666,0.00058746,0.11255,
0.20743,-0.025632,-0.042724,-0.00059676,8.99E-05,0.11257,
0.74105,-0.0665,-0.0018444,-0.00060153,2.12E-05,0.11259,
1.2159,0.2034,0.080336,-0.00060058,0.00018907,0.1126,
1.3623,0.44008,0.16352,-0.00060177,0.00040436,0.11259,
1.1001,0.50921,0.19349,-0.00059652,0.00054932,0.1126,
0.56377,0.59407,0.17121,-0.00060415,0.00085497,0.1126,
0.04467,0.8241,0.13807,-0.00060523,0.001161,0.11259,
-0.21804,1.0603,0.1116,-0.0005995,0.0013261,0.11257,
-0.22865,1.1044,0.074216,-0.00059235,0.0013593,0.11255,
-0.16553,0.9573,0.014315,-0.0005846,0.0013611,0.11252,
-0.1507,0.76887,-0.052932,-0.00059295,0.0015389,0.11251,
-0.16147,0.59226,-0.10638,-0.00060403,0.0015572,0.11251,
-0.15099,0.28739,-0.14349,-0.00059843,0.0015658,0.11253,
-0.16501,-0.28898,-0.17582,-0.00058901,0.0015962,0.11253,
-0.27981,-1.0129,-0.19928,-0.00058544,0.0010482,0.11254,
-0.44728,-1.5173,-0.18123,-0.00058544,-1.53E-05,0.11254,
-0.48187,-1.5901,-0.098589,-0.00058794,-0.00042582,0.11252,
-0.25098,-1.4567,0.016968,-0.00058901,-0.00050104,0.11252,
0.15181,-1.4766,0.10367,-0.00058091,-0.0005542,0.11252,
0.47,-1.6248,0.1382,-0.00057566,-3.12E-05,0.11252,
0.52101,-1.5232,0.14079,-0.00058186,0.00068593,0.11252,
0.34535,-0.99519,0.11501,-0.00058126,0.0011812,0.11251,
0.12041,-0.33135,0.042816,-0.0005734,0.0014207,0.1125,
-0.030543,0.087268,-0.046597,-0.00057173,0.0012721,0.11248,
-0.11451,0.22853,-0.079434,-0.00057495,0.00093448,0.11247,
-0.20328,0.33915,-0.05153,-0.00057101,0.00090933,0.11247,
-0.35207,0.56921,-0.063926,-0.00056326,0.00083911,0.11248,
-0.56077,0.82336,-0.18133,-0.00056112,0.00037348,0.11248,
-0.75781,0.93557,-0.32378,-0.00055552,-0.00029206,0.1125,
-0.80186,0.86491,-0.36962,-0.00055361,-0.00061142,0.11251,
-0.53113,0.71842,-0.3015,-0.00054502,-0.00039661,0.11252,
0.088107,0.64979,-0.17735,-0.0005368,-0.00013673,0.11253,
0.7886,0.72732,-0.019304,-0.00053489,0.00018942,0.11254,
1.0953,0.86128,0.18263,-0.00054276,0.00071275,0.11254,
0.76708,0.8883,0.38789,-0.0005399,0.0011027,0.11254,
0.093408,0.753,0.49407,-0.00052977,0.0012134,0.11253,
-0.39833,0.55526,0.406,-0.00053573,0.00088286,0.1125,
-0.45756,0.39825,0.10581,-0.00053716,0.00057733,0.11249,
-0.19913,0.27407,-0.31198,-0.00053561,0.00065136,0.11248,
0.17109,0.14314,-0.66639,-0.00052297,0.0008744,0.11249,
0.48721,0.037866,-0.79724,-0.00052559,0.00073147,0.11249,
0.57862,0.023132,-0.68131,-0.00052786,0.00037646,0.11249,
0.36506,0.12342,-0.44342,-0.00052547,0.00020373,0.11248,
0.010988,0.33117,-0.25652,-0.00051939,0.00017631,0.11248,
-0.20216,0.59477,-0.22397,-0.00051534,0.00037241,0.11248,
-0.19843,0.75671,-0.32204,-0.00050974,0.00047791,0.11249,
-0.17331,0.62942,-0.4312,-0.00050509,0.0005672,0.11247,
-0.29532,0.22023,-0.43995,-0.00051045,0.00089216,0.11246,
-0.46729,-0.21015,-0.33599,-0.00050271,0.0013088,0.11245,
-0.47973,-0.40998,-0.19171,-0.00049424,0.0014565,0.11245,
-0.30698,-0.41035,-0.072008,-0.0005039,0.0014246,0.11245,
-0.11845,-0.4453,0.011666,-0.00051033,0.0010157,0.11246,
-0.050976,-0.61489,0.064722,-0.00049639,0.00059521,0.11244,
-0.10205,-0.75162,0.08412,-0.00049114,0.0004847,0.11243,
-0.21122,-0.67537,0.090398,-0.00049877,0.00052142,0.11243,
-0.3266,-0.45633,0.13309,-0.00048816,0.00048947,0.11241,
-0.40391,-0.31543,0.22481,-0.00048447,0.00065958,0.11241,
-0.41015,-0.34545,0.3084,-0.00047922,0.00087786,0.11243,
-0.31524,-0.4186,0.33316,-0.00047958,0.0009594,0.11245,
-0.087166,-0.33012,0.32879,-0.00049305,0.0010172,0.11246,
0.23278,-0.032748,0.35193,-0.00048482,0.00087786,0.11246,
0.47853,0.237,0.38976,-0.00047517,0.00047028,0.11245,
0.49666,0.17198,0.37898,-0.00047874,0.00047708,0.11243,
0.31965,-0.19669,0.30484,-0.00048649,0.00080633,0.11243,
0.099542,-0.48095,0.2192,-0.00049698,0.00075591,0.11244,
-0.088634,-0.44212,0.1637,-0.00048304,0.00064707,0.11244,
-0.25324,-0.30423,0.13171,-0.00048196,0.00085163,0.11243,
-0.34896,-0.38359,0.11062,-0.00048769,0.0012144,0.11244,
-0.30628,-0.60649,0.10838,-0.00049317,0.0014166,0.11245,
-0.18791,-0.65312,0.12305,-0.00048125,0.0011781,0.11248,
-0.13442,-0.4587,0.12956,-0.00046456,0.00061965,0.11248,
-0.13882,-0.25867,0.1152,-0.0004729,0.00016642,0.11247,
-0.06002,-0.14675,0.093344,-0.00049603,-3.31E-05,0.11244,
0.12259,0.071598,0.067758,-0.000494,-4.30E-05,0.11242,
0.27586,0.46851,0.026622,-0.00048244,0.00013876,0.11241,
0.357,0.75932,-0.00057281,-0.00048137,0.00056887,0.11241,
0.45732,0.70144,0.065551,-0.00049484,0.001011,0.11243,
0.55486,0.46323,0.23991,-0.0004884,0.001264,0.11244,
0.47226,0.3274,0.38563,-0.0004797,0.0012615,0.11244,
0.18291,0.24661,0.33342,-0.00048959,0.00087965,0.11244,
-0.053548,-0.0015255,0.083956,-0.00048554,0.00043964,0.11244,
-0.0063246,-0.35965,-0.19276,-0.00048542,0.0001899,0.11244,
0.21365,-0.50703,-0.35228,-0.00049341,0.00019598,0.11244,
0.30649,-0.32901,-0.38108,-0.0004971,0.00051749,0.11243,
0.17796,-0.14408,-0.32414,-0.00047755,0.00080633,0.11243,
0.027525,-0.35053,-0.21893,-0.00048876,0.00073636,0.11242,
0.039651,-0.91992,-0.11145,-0.00050151,0.00068569,0.11241,
0.13727,-1.3758,-0.043571,-0.00049603,0.00073326,0.11242,
0.13154,-1.3166,-0.0021234,-0.0005008,0.00072336,0.11244,
0.0037213,-0.84529,0.054461,-0.00050354,0.00078857,0.11246,
-0.10847,-0.38015,0.11023,-0.00050175,0.00092626,0.11246,
-0.13278,-0.14709,0.098003,-0.00050473,0.00097525,0.11245,
-0.097373,-0.030392,0.0052296,-0.00049448,0.0010276,0.11245,
0.0086186,0.13074,-0.092118,-0.00049829,0.0012183,0.11244,
0.21571,0.3107,-0.12691,-0.00050592,0.0013797,0.11244,
0.42455,0.391,-0.11169,-0.00050855,0.001665,0.11242,
0.4533,0.31561,-0.081905,-0.00049531,0.0018988,0.11241,
0.25856,0.10872,-0.032756,-0.00049973,0.0016433,0.1124,
-0.005155,-0.12342,0.041638,-0.00050592,0.0010402,0.11241,
-0.14798,-0.17876,0.09737,-0.00049996,0.00066507,0.1124,
-0.10232,0.10524,0.078705,-0.00049961,0.00075817,0.11239,
0.031045,0.64389,-0.019538,-0.00051427,0.00086164,0.11238,
0.047564,1.1281,-0.14987,-0.00050747,0.00086915,0.11238,
-0.14627,1.274,-0.24582,-0.00049913,0.00069332,0.11238,
-0.33509,0.97458,-0.25375,-0.00051618,0.000646,0.11238,
-0.17364,0.2802,-0.16544,-0.00052345,0.0010728,0.1124,
0.35154,-0.56989,-0.030205,-0.00050223,0.0012227,0.11242,
0.8229,-1.1471,0.078638,-0.00049949,0.00085127,0.11243,
0.8777,-1.1464,0.11512,-0.00050974,0.0005914,0.11242,
0.61903,-0.73422,0.088452,-0.00050867,0.00038469,0.11241,
0.39718,-0.348,0.051271,-0.00050533,2.42E-05,0.11241,
0.33725,-0.16766,0.050151,-0.00050664,-0.00019026,0.1124,
0.27193,-0.042119,0.077913,-0.00051486,-0.00013983,0.1124,
0.064338,0.14192,0.084478,-0.00051999,-0.00028682,0.11239,
-0.20132,0.34258,0.037183,-0.00051177,-0.00042367,0.11239,
-0.38265,0.54904,-0.037541,-0.00051153,-0.00020409,0.11238,
-0.48471,0.76551,-0.072857,-0.00052392,0.00023568,0.11237,
-0.59392,0.86266,-0.033551,-0.00052786,0.00070381,0.11236,
-0.67934,0.72221,0.019136,-0.00053048,0.0010705,0.11238,
-0.60089,0.4655,-0.024834,-0.00052762,0.0015662,0.11237,
-0.32405,0.30453,-0.17079,-0.0005126,0.0018368,0.1123,
-0.020178,0.24968,-0.26911,-0.00052512,0.0018255,0.11226,
0.087335,0.17183,-0.19061,-0.00052881,0.0016611,0.11223,
-0.078303,0.056679,-7.22E-05,-0.00051391,0.0014359,0.11222,
-0.41534,-0.0073891,0.13371,-0.00050914,0.0011165,0.11223,
-0.74072,-0.018719,0.15599,-0.00051987,0.00071561,0.11223,
-0.88145,-0.047494,0.1475,-0.00053453,0.00067759,0.11225,
-0.73867,-0.06604,0.14718,-0.00052381,0.00092125,0.11226,
-0.36926,0.038733,0.076574,-0.00052464,0.00098765,0.11227,
-0.020085,0.26969,-0.11319,-0.00053072,0.00079703,0.11228,
0.035277,0.46634,-0.31221,-0.0005312,0.00071228,0.1123,
-0.19624,0.49109,-0.35996,-0.0005281,0.00069082,0.11231,
-0.35627,0.36922,-0.24221,-0.00053513,0.00080359,0.11232,
-0.12834,0.20139,-0.095298,-0.0005337,0.0011169,0.11234,
0.34207,0.04875,-0.037714,-0.00053585,0.0013553,0.11235,
0.6118,-0.051676,-0.075743,-0.00053668,0.0013447,0.11237,
0.49351,-0.094914,-0.15216,-0.00052667,0.0013992,0.11237,
0.21697,-0.17073,-0.20146,-0.00053287,0.0015659,0.11234,
0.044469,-0.35245,-0.16319,-0.00054014,0.0014822,0.11232,
-0.019076,-0.50925,-0.027736,-0.00053906,0.0010163,0.11231,
-0.077556,-0.45048,0.11015,-0.00053954,0.00079548,0.11229,
-0.11982,-0.26057,0.1177,-0.00053906,0.00087893,0.11229,
-0.045943,-0.2128,-0.014198,-0.00054502,0.00073123,0.11227,
0.18018,-0.33158,-0.13403,-0.00054848,0.00079131,0.11224,
0.45937,-0.34662,-0.10521,-0.00055277,0.00090659,0.11223,
0.61219,-0.12603,0.037257,-0.00055003,0.0007087,0.1122,
0.5154,0.14006,0.16623,-0.00055003,0.00034022,0.11221,
0.20943,0.25245,0.23274,-0.00055182,-3.70E-06,0.11222,
-0.12543,0.25209,0.26721,-0.00054491,-0.0004853,0.11222,
-0.29648,0.28907,0.26705,-0.00054276,-0.00073576,0.1122,
-0.23571,0.43315,0.19995,-0.00053608,-0.00039244,0.11219,
-0.06766,0.67373,0.098135,-0.00055921,5.95E-05,0.11218,
-0.011722,0.95181,0.043875,-0.00055575,0.00029516,0.11218,
-0.13684,1.1102,0.06213,-0.00054276,0.00061667,0.11219,
-0.25182,0.93436,0.10635,-0.00055039,0.00081944,0.11219,
-0.14941,0.38503,0.14444,-0.00056672,0.00044501,0.11222,
0.085024,-0.24309,0.18999,-0.00056875,4.96E-05,0.11223,
0.17024,-0.55554,0.25212,-0.00055742,0.00026989,0.11224,
0.019408,-0.49472,0.31281,-0.00056911,0.00078285,0.11224,
-0.16623,-0.39684,0.3591,-0.00058055,0.001133,0.11224,
-0.22461,-0.54627,0.39927,-0.00056207,0.0010527,0.11222,
-0.23322,-0.8432,0.43917,-0.00056243,0.00051713,0.11221,
-0.29318,-1.0144,0.46651,-0.00057828,0.00013804,0.11221,
-0.31499,-0.95785,0.46803,-0.00058258,0.00015938,0.1122,
-0.16814,-0.73643,0.44536,-0.00056243,7.51E-05,0.1122,
0.076443,-0.42495,0.39983,-0.00056803,-0.00022423,0.11222,
0.20913,-0.12913,0.31806,-0.00057673,-0.00047255,0.11222,
0.16223,0.0087218,0.203,-0.00057125,0.00010431,0.11221,
0.10747,-0.020006,0.11167,-0.00057721,0.0012653,0.11221,
0.20944,-0.060827,0.11192,-0.0005827,0.0019863,0.11221,
0.34471,-0.056253,0.1784,-0.00057781,0.0017763,0.11222,
0.21918,-0.14639,0.17747,-0.00058901,0.0011783,0.11223,
-0.18718,-0.36937,0.0093478,-0.00059378,0.001003,0.11224,
-0.48926,-0.48937,-0.25355,-0.00059187,0.0012985,0.11223,
-0.38915,-0.32862,-0.4282,-0.00059032,0.0015472,0.11222,
-0.11629,-0.06154,-0.41426,-0.00059474,0.0015576,0.11222,
-0.087698,0.052215,-0.27181,-0.00059211,0.0013024,0.11223,
-0.28143,0.052021,-0.12366,-0.00058258,0.0010201,0.11223,
-0.328,0.17578,-0.05251,-0.00058496,0.00078869,0.11223,
-0.12205,0.50461,-0.082314,-0.00058508,0.00050473,0.11222,
0.087506,0.87331,-0.17901,-0.00058722,0.00034928,0.11222,
0.16639,1.0569,-0.26165,-0.00058913,0.00066674,0.11224,
0.22763,0.96396,-0.27126,-0.00059569,0.0013175,0.11224,
0.30915,0.68902,-0.23421,-0.0005995,0.0019113,0.11225,
0.29575,0.38915,-0.22481,-0.00060737,0.0019846,0.11225,
0.162,0.13272,-0.27472,-0.00060344,0.0016423,0.11223,
-0.00098899,-0.057536,-0.34073,-0.00060296,0.0011852,0.11223,
-0.15642,-0.092898,-0.34643,-0.00061166,0.00079989,0.11223,
-0.26623,0.062488,-0.24833,-0.00060689,0.00064099,0.11223,
-0.16821,0.22932,-0.088479,-0.0006007,0.00073147,0.11223,
0.19873,0.2014,0.015009,-0.00060248,0.00051856,0.11223,
0.53074,0.04203,-0.031756,-0.00060344,0.00052989,0.11223,
0.44668,-0.037444,-0.19439,-0.00060964,0.00092924,0.11221,
0.013373,-0.02171,-0.33577,-0.00060809,0.00089216,0.11221,
-0.33775,-0.067513,-0.35234,-0.00060332,0.00081813,0.11222,
-0.41707,-0.1994,-0.25923,-0.00060105,0.00069368,0.11221,
-0.44833,-0.27127,-0.14827,-0.00060868,0.00044501,0.1122,
-0.58246,-0.20085,-0.10443,-0.0006144,0.00029397,0.11218,
-0.61649,-0.052066,-0.15876,-0.00060999,0.00026655,0.11216,
-0.35133,0.092288,-0.26404,-0.00061512,9.37E-05,0.11215,
0.081093,0.20043,-0.29859,-0.00061882,6.81E-05,0.11215,
0.4336,0.26337,-0.1514,-0.00060821,0.00061321,0.11217,
0.63581,0.29469,0.14449,-0.00061178,0.00099635,0.11219,
0.69404,0.31775,0.3806,-0.00061381,0.00057244,0.11221,
0.54722,0.28695,0.33683,-0.00060332,-0.0001061,0.1122,
0.2491,0.10444,0.01358,-0.00060177,-0.00047648,0.11221,
0.088055,-0.19905,-0.33248,-0.00061178,-0.00041723,0.11222,
0.25647,-0.41461,-0.43746,-0.00061297,1.87E-05,0.11221,
0.54463,-0.42284,-0.29474,-0.00061536,0.00077391,0.11221,
0.62245,-0.39107,-0.11263,-0.00060642,0.0016845,0.1122,
0.47961,-0.52073,-0.04534,-0.00060582,0.0021224,0.11221,
0.30891,-0.71798,-0.065815,-0.00061357,0.0020702,0.11221,
0.11903,-0.74513,-0.091163,-0.00061452,0.0016707,0.11219,
-0.18857,-0.59997,-0.10714,-0.00060189,0.001072,0.11217,
-0.46792,-0.48742,-0.13329,-0.00060666,0.0005492,0.11215,
-0.42734,-0.47549,-0.16433,-0.00061393,0.00038731,0.11212,
-0.07639,-0.42355,-0.19062,-0.00061202,0.00035679,0.11211,
0.22797,-0.22062,-0.20425,-0.00060403,0.00037467,0.11212,
0.22691,0.094852,-0.1611,-0.00060546,0.00012076,0.11212,
0.021335,0.41146,-0.014365,-0.00061202,-4.29E-05,0.11214,
-0.15742,0.59941,0.19551,-0.00059986,0.00026059,0.11217,
-0.21365,0.55272,0.36201,-0.00059736,0.0005455,0.11218,
-0.14277,0.29041,0.4366,-0.00059259,0.00061989,0.11216,
0.06327,-0.034506,0.45447,-0.00059867,0.00063717,0.11214,
0.33235,-0.26864,0.4332,-0.00059724,0.00056505,0.11212,
0.48288,-0.33292,0.33364,-0.00059736,0.0007323,0.1121,
0.39587,-0.19963,0.14128,-0.00060272,0.0014426,0.1121,
0.13173,0.059643,-0.077313,-0.00060105,0.002094,0.11207,
-0.16414,0.22905,-0.21769,-0.00059009,0.0023241,0.11203,
-0.38241,0.1329,-0.21587,-0.00058162,0.0022428,0.11203,
-0.4706,-0.11276,-0.099788,-0.00058258,0.002279,0.11204,
-0.43109,-0.19086,0.029832,-0.00059175,0.0020452,0.11204,
-0.3276,0.028591,0.10066,-0.00059617,0.0017589,0.11203,
-0.24683,0.3261,0.13669,-0.0006001,0.0012079,0.11202,
-0.22973,0.429,0.18366,-0.00059426,0.00041425,0.11202,
-0.24052,0.34545,0.20984,-0.00058341,1.96E-05,0.11202,
-0.20184,0.28391,0.15162,-0.00059676,6.47E-05,0.11204,
-0.072397,0.33089,0.023135,-0.00059485,0.00026429,0.11204,
0.093372,0.3729,-0.092278,-0.00058186,0.00071442,0.11205,
0.16765,0.31592,-0.14064,-0.00058198,0.0012667,0.11205,
0.055044,0.2237,-0.134,-0.00058281,0.0012708,0.11205,
-0.20451,0.19146,-0.10086,-0.00058174,0.00069249,0.11205,
-0.43714,0.1866,-0.039294,-0.00056994,0.00019956,0.11205,
-0.45453,0.10097,0.072312,-0.00057447,-0.0002234,0.11205,
-0.20445,-0.071947,0.22185,-0.00058186,-0.00070608,0.11205,
0.16763,-0.2064,0.32857,-0.00058138,-0.0007658,0.11206,
0.43251,-0.21022,0.29347,-0.00056458,-0.00027347,0.11205,
0.50005,-0.1326,0.1093,-0.00056648,0.00027704,0.11203,
0.47938,-0.057762,-0.10428,-0.00057089,0.00047934,0.11201,
0.45906,0.023282,-0.21098,-0.00056434,0.00044143,0.11201,
0.36296,0.15455,-0.18745,-0.00056481,0.00036299,0.11202,
0.16365,0.28558,-0.10914,-0.00055754,0.00037229,0.11202,
0.044478,0.29907,-0.030434,-0.00055623,0.00030422,0.11202,
0.11398,0.16535,0.067015,-0.00056231,0.00036645,0.11203,
0.1587,-0.016249,0.2179,-0.00055575,0.00071228,0.11204,
-0.038715,-0.15887,0.42482,-0.00054979,0.0010017,0.11203,
-0.33262,-0.28397,0.66127,-0.00056291,0.0011439,0.11203,
